date,restaurant_id,restaurant_name,meal_type,day_of_week,is_weekend,is_holiday,month,temperature,rainfall,special_event,previous_day_sales,previous_week_avg_sales,avg_7day_sales,quantity_prepared,quantity_sold,quantity_wasted
2025-11-20,R4,Urban Tandoor,dinner,3,0,0,11,16.5,0.8,0,42,46.3,46.3,49,44,5
2025-11-20,R4,Urban Tandoor,lunch,3,0,0,11,16.5,0.8,0,31,31.1,31.1,36,31,5
2025-11-20,R5,Campus Canteen,dinner,3,0,0,11,18.3,2.5,0,75,87.4,87.4,96,87,9
2025-11-20,R5,Campus Canteen,lunch,3,0,0,11,18.3,2.5,0,53,59.3,59.3,65,56,9
2025-11-21,R1,Spice Route Kitchen,dinner,4,0,0,11,17.5,0.0,0,57,60.4,60.4,76,61,15
2025-11-21,R1,Spice Route Kitchen,lunch,4,0,0,11,17.5,0.0,0,37,39.3,39.3,53,43,10
2025-11-21,R2,Green Leaf Cafe,dinner,4,0,0,11,16.3,1.1,0,36,40.6,40.6,45,39,6
2025-11-21,R2,Green Leaf Cafe,lunch,4,0,0,11,16.3,1.1,0,25,27.1,27.1,29,25,4
2025-11-21,R3,Coastal Kitchen,dinner,4,0,0,11,15.3,6.9,0,70,72.9,72.9,99,77,22
2025-11-21,R3,Coastal Kitchen,lunch,4,0,0,11,15.3,6.9,0,42,47.3,47.3,73,56,17
2025-11-21,R4,Urban Tandoor,dinner,4,0,0,11,16.4,0.0,0,44,46.9,46.9,69,58,11
2025-11-21,R4,Urban Tandoor,lunch,4,0,0,11,16.4,0.0,0,31,31.6,31.6,40,33,7
2025-11-21,R5,Campus Canteen,dinner,4,0,0,11,13.3,0.0,0,87,87.9,87.9,102,93,9
2025-11-21,R5,Campus Canteen,lunch,4,0,0,11,13.3,0.0,0,56,59.7,59.7,77,70,7
2025-11-22,R1,Spice Route Kitchen,dinner,5,1,0,11,18.0,0.8,0,61,59.7,59.7,82,72,10
2025-11-22,R1,Spice Route Kitchen,lunch,5,1,0,11,18.0,0.8,0,43,39.1,39.1,59,46,13
2025-11-22,R2,Green Leaf Cafe,dinner,5,1,0,11,17.8,4.3,0,39,40.4,40.4,49,42,7
2025-11-22,R2,Green Leaf Cafe,lunch,5,1,0,11,17.8,4.3,0,25,26.9,26.9,39,33,6
2025-11-22,R3,Coastal Kitchen,dinner,5,1,0,11,18.1,4.5,0,77,73.6,73.6,109,85,24
2025-11-22,R3,Coastal Kitchen,lunch,5,1,0,11,18.1,4.5,0,56,48.0,48.0,75,56,19
2025-11-22,R4,Urban Tandoor,dinner,5,1,0,11,19.1,2.3,0,58,47.7,47.7,67,56,11
2025-11-22,R4,Urban Tandoor,lunch,5,1,0,11,19.1,2.3,0,33,31.9,31.9,50,43,7
2025-11-22,R5,Campus Canteen,dinner,5,1,0,11,15.2,0.4,0,93,87.1,87.1,136,125,11
2025-11-22,R5,Campus Canteen,lunch,5,1,0,11,15.2,0.4,0,70,60.7,60.7,86,78,8
2025-11-23,R1,Spice Route Kitchen,dinner,6,1,0,11,18.6,0.4,0,72,59.3,59.3,87,70,17
2025-11-23,R1,Spice Route Kitchen,lunch,6,1,0,11,18.6,0.4,0,46,38.4,38.4,57,46,11
2025-11-23,R2,Green Leaf Cafe,dinner,6,1,0,11,18.1,0.0,0,42,39.0,39.0,49,43,6
2025-11-23,R2,Green Leaf Cafe,lunch,6,1,0,11,18.1,0.0,0,33,26.6,26.6,34,30,4
2025-11-23,R3,Coastal Kitchen,dinner,6,1,0,11,18.2,3.7,0,85,73.7,73.7,98,75,23
2025-11-23,R3,Coastal Kitchen,lunch,6,1,0,11,18.2,3.7,0,56,48.6,48.6,67,53,14
2025-11-23,R4,Urban Tandoor,dinner,6,1,0,11,16.1,1.1,0,56,47.3,47.3,61,50,11
2025-11-23,R4,Urban Tandoor,lunch,6,1,0,11,16.1,1.1,0,43,32.7,32.7,43,35,8
2025-11-23,R5,Campus Canteen,dinner,6,1,0,11,19.3,4.6,0,125,90.1,90.1,107,95,12
2025-11-23,R5,Campus Canteen,lunch,6,1,0,11,19.3,4.6,0,78,62.0,62.0,71,66,5
2025-11-24,R1,Spice Route Kitchen,dinner,0,0,0,11,20.6,3.3,0,70,59.6,59.6,68,56,12
2025-11-24,R1,Spice Route Kitchen,lunch,0,0,0,11,20.6,3.3,0,46,38.9,38.9,45,36,9
2025-11-24,R2,Green Leaf Cafe,dinner,0,0,0,11,17.5,0.0,0,43,36.7,36.7,41,38,3
2025-11-24,R2,Green Leaf Cafe,lunch,0,0,0,11,17.5,0.0,0,30,25.3,25.3,26,22,4
2025-11-24,R3,Coastal Kitchen,dinner,0,0,0,11,16.1,0.0,0,75,74.4,74.4,68,54,14
2025-11-24,R3,Coastal Kitchen,lunch,0,0,0,11,16.1,0.0,0,53,48.1,48.1,50,38,12
2025-11-24,R4,Urban Tandoor,dinner,0,0,0,11,17.1,0.0,0,50,47.0,47.0,48,40,8
2025-11-24,R4,Urban Tandoor,lunch,0,0,0,11,17.1,0.0,0,35,32.4,32.4,32,27,5
2025-11-24,R5,Campus Canteen,dinner,0,0,0,11,16.1,0.0,0,95,89.6,89.6,83,74,9
2025-11-24,R5,Campus Canteen,lunch,0,0,0,11,16.1,0.0,0,66,60.9,60.9,57,51,6
2025-11-25,R1,Spice Route Kitchen,dinner,1,0,0,11,18.3,3.2,0,56,59.7,59.7,61,50,11
2025-11-25,R1,Spice Route Kitchen,lunch,1,0,0,11,18.3,3.2,0,36,39.3,39.3,39,33,6
2025-11-25,R2,Green Leaf Cafe,dinner,1,0,0,11,16.6,0.0,0,38,37.6,37.6,36,31,5
2025-11-25,R2,Green Leaf Cafe,lunch,1,0,0,11,16.6,0.0,0,22,25.1,25.1,23,20,3
2025-11-25,R3,Coastal Kitchen,dinner,1,0,0,11,12.3,1.7,0,54,73.7,73.7,80,65,15
2025-11-25,R3,Coastal Kitchen,lunch,1,0,0,11,12.3,1.7,0,38,48.1,48.1,54,40,14
2025-11-25,R4,Urban Tandoor,dinner,1,0,0,11,13.1,7.4,0,40,47.1,47.1,49,39,10
2025-11-25,R4,Urban Tandoor,lunch,1,0,0,11,13.1,7.4,0,27,32.3,32.3,32,28,4
2025-11-25,R5,Campus Canteen,dinner,1,0,0,11,15.3,0.4,0,74,89.0,89.0,88,79,9
2025-11-25,R5,Campus Canteen,lunch,1,0,0,11,15.3,0.4,0,51,61.0,61.0,60,53,7
2025-11-26,R1,Spice Route Kitchen,dinner,2,0,0,11,14.1,0.0,0,50,60.0,60.0,72,59,13
2025-11-26,R1,Spice Route Kitchen,lunch,2,0,0,11,14.1,0.0,0,33,39.1,39.1,43,36,7
2025-11-26,R2,Green Leaf Cafe,dinner,2,0,0,11,16.6,1.9,0,31,37.6,37.6,40,33,7
2025-11-26,R2,Green Leaf Cafe,lunch,2,0,0,11,16.6,1.9,0,20,25.1,25.1,24,21,3
2025-11-26,R3,Coastal Kitchen,dinner,2,0,0,11,16.5,0.0,0,65,74.1,74.1,81,64,17
2025-11-26,R3,Coastal Kitchen,lunch,2,0,0,11,16.5,0.0,0,40,48.3,48.3,55,41,14
2025-11-26,R4,Urban Tandoor,dinner,2,0,0,11,12.1,1.2,0,39,47.0,47.0,47,39,8
2025-11-26,R4,Urban Tandoor,lunch,2,0,0,11,12.1,1.2,0,28,32.6,32.6,32,27,5
2025-11-26,R5,Campus Canteen,dinner,2,0,0,11,16.4,0.0,0,79,89.7,89.7,86,77,9
2025-11-26,R5,Campus Canteen,lunch,2,0,0,11,16.4,0.0,0,53,61.0,61.0,59,53,6
2025-11-27,R1,Spice Route Kitchen,dinner,3,0,0,11,18.4,1.2,0,59,60.7,60.7,69,55,14
2025-11-27,R1,Spice Route Kitchen,lunch,3,0,0,11,18.4,1.2,0,36,39.6,39.6,48,37,11
2025-11-27,R2,Green Leaf Cafe,dinner,3,0,0,11,14.4,0.0,0,33,37.4,37.4,39,35,4
2025-11-27,R2,Green Leaf Cafe,lunch,3,0,0,11,14.4,0.0,0,21,25.1,25.1,29,25,4
2025-11-27,R3,Coastal Kitchen,dinner,3,0,0,11,17.3,0.0,0,64,70.0,70.0,82,63,19
2025-11-27,R3,Coastal Kitchen,lunch,3,0,0,11,17.3,0.0,0,41,46.6,46.6,53,41,12
2025-11-27,R4,Urban Tandoor,dinner,3,0,0,11,10.7,0.0,0,39,46.6,46.6,49,42,7
2025-11-27,R4,Urban Tandoor,lunch,3,0,0,11,10.7,0.0,0,27,32.0,32.0,33,27,6
2025-11-27,R5,Campus Canteen,dinner,3,0,0,11,15.9,0.2,0,77,90.0,90.0,99,90,9
2025-11-27,R5,Campus Canteen,lunch,3,0,0,11,15.9,0.2,0,53,61.0,61.0,65,57,8
2025-11-28,R1,Spice Route Kitchen,dinner,4,0,0,11,16.5,0.0,0,55,60.4,60.4,85,67,18
2025-11-28,R1,Spice Route Kitchen,lunch,4,0,0,11,16.5,0.0,0,37,39.6,39.6,60,50,10
2025-11-28,R2,Green Leaf Cafe,dinner,4,0,0,11,19.3,0.0,0,35,37.3,37.3,52,45,7
2025-11-28,R2,Green Leaf Cafe,lunch,4,0,0,11,19.3,0.0,0,25,25.1,25.1,31,29,2
2025-11-28,R3,Coastal Kitchen,dinner,4,0,0,11,15.4,0.5,0,63,69.0,69.0,104,78,26
2025-11-28,R3,Coastal Kitchen,lunch,4,0,0,11,15.4,0.5,0,41,46.4,46.4,66,51,15
2025-11-28,R4,Urban Tandoor,dinner,4,0,0,11,14.6,0.2,0,42,46.3,46.3,68,55,13
2025-11-28,R4,Urban Tandoor,lunch,4,0,0,11,14.6,0.2,0,27,31.4,31.4,48,40,8
2025-11-28,R5,Campus Canteen,dinner,4,0,0,11,17.1,0.0,0,90,90.4,90.4,108,99,9
2025-11-28,R5,Campus Canteen,lunch,4,0,0,11,17.1,0.0,0,57,61.1,61.1,64,59,5
2025-11-29,R1,Spice Route Kitchen,dinner,5,1,0,11,18.0,0.4,0,67,61.3,61.3,99,81,18
2025-11-29,R1,Spice Route Kitchen,lunch,5,1,0,11,18.0,0.4,0,50,40.6,40.6,58,51,7
2025-11-29,R2,Green Leaf Cafe,dinner,5,1,0,11,17.5,2.1,1,45,38.1,38.1,69,59,10
2025-11-29,R2,Green Leaf Cafe,lunch,5,1,0,11,17.5,2.1,1,29,25.7,25.7,45,39,6
2025-11-29,R3,Coastal Kitchen,dinner,5,1,0,11,14.6,0.2,0,78,69.1,69.1,102,79,23
2025-11-29,R3,Coastal Kitchen,lunch,5,1,0,11,14.6,0.2,0,51,45.7,45.7,73,53,20
2025-11-29,R4,Urban Tandoor,dinner,5,1,0,11,16.2,5.1,0,55,45.9,45.9,62,52,10
2025-11-29,R4,Urban Tandoor,lunch,5,1,0,11,16.2,5.1,0,40,32.4,32.4,47,39,8
2025-11-29,R5,Campus Canteen,dinner,5,1,0,11,14.2,0.0,0,99,91.3,91.3,122,107,15
2025-11-29,R5,Campus Canteen,lunch,5,1,0,11,14.2,0.0,0,59,59.6,59.6,77,69,8
2025-11-30,R1,Spice Route Kitchen,dinner,6,1,0,11,17.7,0.0,0,81,62.6,62.6,81,66,15
2025-11-30,R1,Spice Route Kitchen,lunch,6,1,0,11,17.7,0.0,0,51,41.3,41.3,56,46,10
2025-11-30,R2,Green Leaf Cafe,dinner,6,1,0,11,17.3,4.8,0,59,40.6,40.6,49,42,7
2025-11-30,R2,Green Leaf Cafe,lunch,6,1,0,11,17.3,4.8,0,39,26.6,26.6,35,30,5
2025-11-30,R3,Coastal Kitchen,dinner,6,1,0,11,13.8,7.0,0,79,68.3,68.3,103,80,23
2025-11-30,R3,Coastal Kitchen,lunch,6,1,0,11,13.8,7.0,0,53,45.3,45.3,66,51,15
2025-11-30,R4,Urban Tandoor,dinner,6,1,0,11,12.6,0.0,0,52,45.3,45.3,65,54,11
2025-11-30,R4,Urban Tandoor,lunch,6,1,0,11,12.6,0.0,0,39,31.9,31.9,40,34,6
2025-11-30,R5,Campus Canteen,dinner,6,1,0,11,17.3,0.0,0,107,88.7,88.7,108,95,13
2025-11-30,R5,Campus Canteen,lunch,6,1,0,11,17.3,0.0,0,69,58.3,58.3,73,65,8
2025-12-01,R1,Spice Route Kitchen,dinner,0,0,0,12,21.1,2.9,0,66,62.0,62.0,59,52,7
2025-12-01,R1,Spice Route Kitchen,lunch,0,0,0,12,21.1,2.9,0,46,41.3,41.3,47,37,10
2025-12-01,R2,Green Leaf Cafe,dinner,0,0,0,12,14.8,1.2,0,42,40.4,40.4,39,35,4
2025-12-01,R2,Green Leaf Cafe,lunch,0,0,0,12,14.8,1.2,0,30,26.6,26.6,25,21,4
2025-12-01,R3,Coastal Kitchen,dinner,0,0,0,12,15.3,0.0,0,80,69.0,69.0,85,65,20
2025-12-01,R3,Coastal Kitchen,lunch,0,0,0,12,15.3,0.0,0,51,45.0,45.0,54,41,13
2025-12-01,R4,Urban Tandoor,dinner,0,0,0,12,13.8,3.1,0,54,45.9,45.9,50,41,9
2025-12-01,R4,Urban Tandoor,lunch,0,0,0,12,13.8,3.1,0,34,31.7,31.7,32,28,4
2025-12-01,R5,Campus Canteen,dinner,0,0,0,12,20.7,0.8,0,95,88.7,88.7,95,84,11
2025-12-01,R5,Campus Canteen,lunch,0,0,0,12,20.7,0.8,0,65,58.1,58.1,54,51,3
2025-12-02,R1,Spice Route Kitchen,dinner,1,0,0,12,15.2,2.8,0,52,61.4,61.4,70,56,14
2025-12-02,R1,Spice Route Kitchen,lunch,1,0,0,12,15.2,2.8,0,37,41.4,41.4,40,34,6
2025-12-02,R2,Green Leaf Cafe,dinner,1,0,0,12,16.9,0.0,0,35,40.0,40.0,41,34,7
2025-12-02,R2,Green Leaf Cafe,lunch,1,0,0,12,16.9,0.0,0,21,26.4,26.4,28,23,5
2025-12-02,R3,Coastal Kitchen,dinner,1,0,0,12,17.2,0.0,0,65,70.6,70.6,80,59,21
2025-12-02,R3,Coastal Kitchen,lunch,1,0,0,12,17.2,0.0,0,41,45.4,45.4,48,38,10
2025-12-02,R4,Urban Tandoor,dinner,1,0,0,12,17.5,0.0,0,41,46.0,46.0,44,37,7
2025-12-02,R4,Urban Tandoor,lunch,1,0,0,12,17.5,0.0,0,28,31.9,31.9,29,25,4
2025-12-02,R5,Campus Canteen,dinner,1,0,0,12,13.4,0.0,0,84,90.1,90.1,90,81,9
2025-12-02,R5,Campus Canteen,lunch,1,0,0,12,13.4,0.0,0,51,58.1,58.1,58,53,5
2025-12-03,R1,Spice Route Kitchen,dinner,2,0,0,12,16.8,2.3,0,56,62.3,62.3,56,46,10
2025-12-03,R1,Spice Route Kitchen,lunch,2,0,0,12,16.8,2.3,0,34,41.6,41.6,42,36,6
2025-12-03,R2,Green Leaf Cafe,dinner,2,0,0,12,14.1,0.0,0,34,40.4,40.4,37,33,4
2025-12-03,R2,Green Leaf Cafe,lunch,2,0,0,12,14.1,0.0,0,23,26.9,26.9,23,22,1
2025-12-03,R3,Coastal Kitchen,dinner,2,0,0,12,15.8,4.9,0,59,69.7,69.7,81,62,19
2025-12-03,R3,Coastal Kitchen,lunch,2,0,0,12,15.8,4.9,0,38,45.1,45.1,55,43,12
2025-12-03,R4,Urban Tandoor,dinner,2,0,0,12,16.7,0.0,0,37,45.7,45.7,47,40,7
2025-12-03,R4,Urban Tandoor,lunch,2,0,0,12,16.7,0.0,0,25,31.4,31.4,34,28,6
2025-12-03,R5,Campus Canteen,dinner,2,0,0,12,13.6,0.0,0,81,90.4,90.4,93,83,10
2025-12-03,R5,Campus Canteen,lunch,2,0,0,12,13.6,0.0,0,53,58.1,58.1,52,48,4
2025-12-04,R1,Spice Route Kitchen,dinner,3,0,0,12,16.1,4.0,0,46,60.4,60.4,67,54,13
2025-12-04,R1,Spice Route Kitchen,lunch,3,0,0,12,16.1,4.0,0,36,41.6,41.6,48,40,8
2025-12-04,R2,Green Leaf Cafe,dinner,3,0,0,12,17.0,1.5,0,33,40.4,40.4,38,33,5
2025-12-04,R2,Green Leaf Cafe,lunch,3,0,0,12,17.0,1.5,0,22,27.0,27.0,28,24,4
2025-12-04,R3,Coastal Kitchen,dinner,3,0,0,12,16.8,1.2,0,62,69.4,69.4,76,62,14
2025-12-04,R3,Coastal Kitchen,lunch,3,0,0,12,16.8,1.2,0,43,45.4,45.4,61,45,16
2025-12-04,R4,Urban Tandoor,dinner,3,0,0,12,13.7,0.0,0,40,45.9,45.9,58,47,11
2025-12-04,R4,Urban Tandoor,lunch,3,0,0,12,13.7,0.0,0,28,31.6,31.6,34,29,5
2025-12-04,R5,Campus Canteen,dinner,3,0,0,12,13.8,3.3,0,83,91.3,91.3,90,79,11
2025-12-04,R5,Campus Canteen,lunch,3,0,0,12,13.8,3.3,0,48,57.4,57.4,61,55,6
2025-12-05,R1,Spice Route Kitchen,dinner,4,0,0,12,20.4,4.8,0,54,60.3,60.3,81,69,12
2025-12-05,R1,Spice Route Kitchen,lunch,4,0,0,12,20.4,4.8,0,40,42.0,42.0,51,43,8
2025-12-05,R2,Green Leaf Cafe,dinner,4,0,0,12,10.9,0.0,0,33,40.1,40.1,44,40,4
2025-12-05,R2,Green Leaf Cafe,lunch,4,0,0,12,10.9,0.0,0,24,26.9,26.9,31,28,3
2025-12-05,R3,Coastal Kitchen,dinner,4,0,0,12,16.4,0.0,0,62,69.3,69.3,97,75,22
2025-12-05,R3,Coastal Kitchen,lunch,4,0,0,12,16.4,0.0,0,45,46.0,46.0,67,52,15
2025-12-05,R4,Urban Tandoor,dinner,4,0,0,12,12.1,2.3,0,47,46.6,46.6,57,46,11
2025-12-05,R4,Urban Tandoor,lunch,4,0,0,12,12.1,2.3,0,29,31.9,31.9,40,34,6
2025-12-05,R5,Campus Canteen,dinner,4,0,0,12,12.8,4.4,0,79,89.7,89.7,123,103,20
2025-12-05,R5,Campus Canteen,lunch,4,0,0,12,12.8,4.4,0,55,57.1,57.1,72,63,9
2025-12-06,R1,Spice Route Kitchen,dinner,5,1,0,12,14.9,0.1,0,69,60.6,60.6,91,76,15
2025-12-06,R1,Spice Route Kitchen,lunch,5,1,0,12,14.9,0.1,0,43,41.0,41.0,55,48,7
2025-12-06,R2,Green Leaf Cafe,dinner,5,1,0,12,15.7,1.7,0,40,39.4,39.4,51,45,6
2025-12-06,R2,Green Leaf Cafe,lunch,5,1,0,12,15.7,1.7,0,28,26.7,26.7,34,31,3
2025-12-06,R3,Coastal Kitchen,dinner,5,1,0,12,18.3,0.5,0,75,68.9,68.9,99,80,19
2025-12-06,R3,Coastal Kitchen,lunch,5,1,0,12,18.3,0.5,0,52,46.1,46.1,69,53,16
2025-12-06,R4,Urban Tandoor,dinner,5,1,0,12,16.4,0.0,0,46,45.3,45.3,64,57,7
2025-12-06,R4,Urban Tandoor,lunch,5,1,0,12,16.4,0.0,0,34,31.0,31.0,41,35,6
2025-12-06,R5,Campus Canteen,dinner,5,1,0,12,18.4,0.0,0,103,90.3,90.3,142,121,21
2025-12-06,R5,Campus Canteen,lunch,5,1,0,12,18.4,0.0,0,63,57.7,57.7,83,75,8
2025-12-07,R1,Spice Route Kitchen,dinner,6,1,0,12,15.4,0.1,0,76,59.9,59.9,83,66,17
2025-12-07,R1,Spice Route Kitchen,lunch,6,1,0,12,15.4,0.1,0,48,40.6,40.6,56,48,8
2025-12-07,R2,Green Leaf Cafe,dinner,6,1,0,12,14.5,0.6,0,45,37.4,37.4,53,45,8
2025-12-07,R2,Green Leaf Cafe,lunch,6,1,0,12,14.5,0.6,0,31,25.6,25.6,34,30,4
2025-12-07,R3,Coastal Kitchen,dinner,6,1,0,12,16.6,2.5,0,80,69.0,69.0,109,82,27
2025-12-07,R3,Coastal Kitchen,lunch,6,1,0,12,16.6,2.5,0,53,46.1,46.1,70,54,16
2025-12-07,R4,Urban Tandoor,dinner,6,1,0,12,16.8,4.2,0,57,46.0,46.0,62,54,8
2025-12-07,R4,Urban Tandoor,lunch,6,1,0,12,16.8,4.2,0,35,30.4,30.4,42,35,7
2025-12-07,R5,Campus Canteen,dinner,6,1,0,12,13.7,0.0,0,121,92.3,92.3,116,107,9
2025-12-07,R5,Campus Canteen,lunch,6,1,0,12,13.7,0.0,0,75,58.6,58.6,74,66,8
2025-12-08,R1,Spice Route Kitchen,dinner,0,0,0,12,14.0,0.0,0,66,59.9,59.9,58,46,12
2025-12-08,R1,Spice Route Kitchen,lunch,0,0,0,12,14.0,0.0,0,48,40.9,40.9,45,37,8
2025-12-08,R2,Green Leaf Cafe,dinner,0,0,0,12,13.6,2.9,0,45,37.9,37.9,38,34,4
2025-12-08,R2,Green Leaf Cafe,lunch,0,0,0,12,13.6,2.9,0,30,25.6,25.6,24,20,4
2025-12-08,R3,Coastal Kitchen,dinner,0,0,0,12,10.0,0.0,1,82,69.3,69.3,112,86,26
2025-12-08,R3,Coastal Kitchen,lunch,0,0,0,12,10.0,0.0,1,54,46.6,46.6,69,53,16
2025-12-08,R4,Urban Tandoor,dinner,0,0,0,12,13.9,0.0,0,54,46.0,46.0,45,38,7
2025-12-08,R4,Urban Tandoor,lunch,0,0,0,12,13.9,0.0,0,35,30.6,30.6,33,28,5
2025-12-08,R5,Campus Canteen,dinner,0,0,0,12,10.0,0.0,0,107,94.0,94.0,78,72,6
2025-12-08,R5,Campus Canteen,lunch,0,0,0,12,10.0,0.0,0,66,58.7,58.7,56,49,7
2025-12-09,R1,Spice Route Kitchen,dinner,1,0,0,12,11.9,1.3,0,46,59.0,59.0,61,51,10
2025-12-09,R1,Spice Route Kitchen,lunch,1,0,0,12,11.9,1.3,0,37,40.9,40.9,38,32,6
2025-12-09,R2,Green Leaf Cafe,dinner,1,0,0,12,15.1,0.0,0,34,37.7,37.7,37,33,4
2025-12-09,R2,Green Leaf Cafe,lunch,1,0,0,12,15.1,0.0,0,20,25.4,25.4,25,22,3
2025-12-09,R3,Coastal Kitchen,dinner,1,0,0,12,18.2,3.8,0,86,72.3,72.3,73,58,15
2025-12-09,R3,Coastal Kitchen,lunch,1,0,0,12,18.2,3.8,0,53,48.3,48.3,47,39,8
2025-12-09,R4,Urban Tandoor,dinner,1,0,0,12,15.2,8.1,0,38,45.6,45.6,41,35,6
2025-12-09,R4,Urban Tandoor,lunch,1,0,0,12,15.2,8.1,0,28,30.6,30.6,30,23,7
2025-12-09,R5,Campus Canteen,dinner,1,0,0,12,13.4,0.0,0,72,92.3,92.3,79,71,8
2025-12-09,R5,Campus Canteen,lunch,1,0,0,12,13.4,0.0,0,49,58.4,58.4,56,49,7
2025-12-10,R1,Spice Route Kitchen,dinner,2,0,0,12,16.4,0.0,0,51,58.3,58.3,58,50,8
2025-12-10,R1,Spice Route Kitchen,lunch,2,0,0,12,16.4,0.0,0,32,40.6,40.6,43,36,7
2025-12-10,R2,Green Leaf Cafe,dinner,2,0,0,12,13.4,0.0,0,33,37.6,37.6,40,34,6
2025-12-10,R2,Green Leaf Cafe,lunch,2,0,0,12,13.4,0.0,0,22,25.3,25.3,24,21,3
2025-12-10,R3,Coastal Kitchen,dinner,2,0,0,12,15.6,0.9,0,58,72.1,72.1,91,70,21
2025-12-10,R3,Coastal Kitchen,lunch,2,0,0,12,15.6,0.9,0,39,48.4,48.4,58,44,14
2025-12-10,R4,Urban Tandoor,dinner,2,0,0,12,13.2,5.0,0,35,45.3,45.3,47,41,6
2025-12-10,R4,Urban Tandoor,lunch,2,0,0,12,13.2,5.0,0,23,30.3,30.3,33,29,4
2025-12-10,R5,Campus Canteen,dinner,2,0,0,12,14.1,2.8,0,71,90.9,90.9,86,78,8
2025-12-10,R5,Campus Canteen,lunch,2,0,0,12,14.1,2.8,0,49,57.9,57.9,60,55,5
2025-12-11,R1,Spice Route Kitchen,dinner,3,0,0,12,15.7,0.0,0,50,58.9,58.9,70,61,9
2025-12-11,R1,Spice Route Kitchen,lunch,3,0,0,12,15.7,0.0,0,36,40.6,40.6,42,36,6
2025-12-11,R2,Green Leaf Cafe,dinner,3,0,0,12,12.7,0.2,0,34,37.7,37.7,40,36,4
2025-12-11,R2,Green Leaf Cafe,lunch,3,0,0,12,12.7,0.2,0,21,25.1,25.1,30,26,4
2025-12-11,R3,Coastal Kitchen,dinner,3,0,0,12,12.5,0.0,0,70,73.3,73.3,81,63,18
2025-12-11,R3,Coastal Kitchen,lunch,3,0,0,12,12.5,0.0,0,44,48.6,48.6,56,44,12
2025-12-11,R4,Urban Tandoor,dinner,3,0,0,12,17.8,0.0,0,41,45.4,45.4,54,45,9
2025-12-11,R4,Urban Tandoor,lunch,3,0,0,12,17.8,0.0,0,29,30.4,30.4,36,31,5
2025-12-11,R5,Campus Canteen,dinner,3,0,0,12,12.7,0.2,0,78,90.1,90.1,80,75,5
2025-12-11,R5,Campus Canteen,lunch,3,0,0,12,12.7,0.2,0,55,58.9,58.9,58,52,6
2025-12-12,R1,Spice Route Kitchen,dinner,4,0,0,12,12.2,3.7,0,61,59.9,59.9,77,68,9
2025-12-12,R1,Spice Route Kitchen,lunch,4,0,0,12,12.2,3.7,0,36,40.0,40.0,50,42,8
2025-12-12,R2,Green Leaf Cafe,dinner,4,0,0,12,16.6,0.0,0,36,38.1,38.1,48,42,6
2025-12-12,R2,Green Leaf Cafe,lunch,4,0,0,12,16.6,0.0,0,26,25.4,25.4,30,27,3
2025-12-12,R3,Coastal Kitchen,dinner,4,0,0,12,14.2,2.8,0,63,73.4,73.4,101,81,20
2025-12-12,R3,Coastal Kitchen,lunch,4,0,0,12,14.2,2.8,0,44,48.4,48.4,70,54,16
2025-12-12,R4,Urban Tandoor,dinner,4,0,0,12,16.1,0.0,0,45,45.1,45.1,58,51,7
2025-12-12,R4,Urban Tandoor,lunch,4,0,0,12,16.1,0.0,0,31,30.7,30.7,40,34,6
2025-12-12,R5,Campus Canteen,dinner,4,0,0,12,13.5,0.0,0,75,89.6,89.6,106,93,13
2025-12-12,R5,Campus Canteen,lunch,4,0,0,12,13.5,0.0,0,52,58.4,58.4,68,64,4
2025-12-13,R1,Spice Route Kitchen,dinner,5,1,0,12,11.4,0.0,0,68,59.7,59.7,103,79,24
2025-12-13,R1,Spice Route Kitchen,lunch,5,1,0,12,11.4,0.0,0,42,39.9,39.9,59,48,11
2025-12-13,R2,Green Leaf Cafe,dinner,5,1,0,12,16.1,0.0,0,42,38.4,38.4,53,48,5
2025-12-13,R2,Green Leaf Cafe,lunch,5,1,0,12,16.1,0.0,0,27,25.3,25.3,42,34,8
2025-12-13,R3,Coastal Kitchen,dinner,5,1,0,12,12.3,0.0,0,81,74.3,74.3,108,83,25
2025-12-13,R3,Coastal Kitchen,lunch,5,1,0,12,12.3,0.0,0,54,48.7,48.7,78,61,17
2025-12-13,R4,Urban Tandoor,dinner,5,1,0,12,15.5,0.0,0,51,45.9,45.9,68,56,12
2025-12-13,R4,Urban Tandoor,lunch,5,1,0,12,15.5,0.0,0,34,30.7,30.7,48,39,9
2025-12-13,R5,Campus Canteen,dinner,5,1,0,12,12.4,0.0,0,93,88.1,88.1,114,99,15
2025-12-13,R5,Campus Canteen,lunch,5,1,0,12,12.4,0.0,0,64,58.6,58.6,79,69,10
2025-12-14,R1,Spice Route Kitchen,dinner,6,1,0,12,13.9,0.3,0,79,60.1,60.1,79,64,15
2025-12-14,R1,Spice Route Kitchen,lunch,6,1,0,12,13.9,0.3,0,48,39.9,39.9,52,41,11
2025-12-14,R2,Green Leaf Cafe,dinner,6,1,0,12,13.5,1.9,0,48,38.9,38.9,52,44,8
2025-12-14,R2,Green Leaf Cafe,lunch,6,1,0,12,13.5,1.9,0,34,25.7,25.7,31,27,4
2025-12-14,R3,Coastal Kitchen,dinner,6,1,0,12,16.2,0.0,0,83,74.7,74.7,111,85,26
2025-12-14,R3,Coastal Kitchen,lunch,6,1,0,12,16.2,0.0,0,61,49.9,49.9,62,49,13
